,model,accuracy,balanced_accuracy,f1,f1_macro,f1_weighted,recall_0,recall_macro,recall_weighted,precision_0,precision_macro,precision_weighted,time_train,time_predict
0,dense_nn,0.87215656042099,0.8850394541174568,0.9228969477826225,0.7744964367587687,0.8876743965856366,0.9019316493313522,0.8850394541174568,0.8721565861400106,0.4794628751974723,0.7322399506520847,0.9250209154451013,5.862749814987183,0.8079349994659424
