,model,accuracy,balanced_accuracy,f1,f1_macro,f1_weighted,recall_0,recall_macro,recall_weighted,precision_0,precision_macro,precision_weighted,time_train,time_predict
0,linear_svc_tfidf_grid_rcm,0.8867254182505098,0.8867254182505098,0.9233223439327874,0.7757405943490652,0.8882941240527503,0.9049034175334324,0.8867254182505098,0.8728619291130312,0.48104265402843605,0.7332568548235257,0.9256085420812867,72.80827403068542,0.04196500778198242
1,logistic_regression_tfidf_grid_rcm,0.8845657133581515,0.8845657133581515,0.9147519862572472,0.7616166242923317,0.8784056280832433,0.9167904903417533,0.8845657133581515,0.8599894198554047,0.45535055350553505,0.7211877883375682,0.9239291109700042,169.16208028793335,0.04531097412109375
2,multinomialnb_tfidf_grid_rcm,0.8795078209589928,0.8795078209589928,0.9134636031780116,0.7580138528710572,0.876567929767121,0.9078751857355126,0.8795078209589928,0.8578733909363429,0.45092250922509225,0.7182786781528612,0.9221784190473421,47.75363874435425,0.041483163833618164
