,model,accuracy,balanced_accuracy,f1,f1_macro,f1_weighted,recall_0,recall_macro,recall_weighted,precision_0,precision_macro,precision_weighted,time_train,time_predict
0,GRU_2,0.947202742099762,0.8854751967058648,0.9615242778119237,0.8504540623031309,0.9358743865697475,0.8237476808905381,0.8854751967058648,0.9329477292202228,0.6706948640483383,0.8234902178454373,0.9409999265282961,669.1603109836578,11.509340047836304
