,model,accuracy,balanced_accuracy,f1,f1_macro,f1_weighted,recall_0,recall_macro,recall_weighted,precision_0,precision_macro,precision_weighted,time_train,time_predict
0,GRU_ru,0.8171800374984741,0.8546866868320676,0.8922614164615804,0.7207302505648863,0.8515270235009,0.8921933085501859,0.8546866868320676,0.8260869565217391,0.39669421487603307,0.6896147978926989,0.9129740153551973,56.80235505104065,3.062821865081787
