,model,accuracy,balanced_accuracy,f1,f1_macro,f1_weighted,recall_0,recall_macro,recall_weighted,precision_0,precision_macro,precision_weighted,time_train,time_predict
0,GRU_3,0.9138817191123962,0.872278121491006,0.9500745156482862,0.8184952017493767,0.9196883758918543,0.8181818181818182,0.872278121491006,0.9138817480719794,0.5919463087248322,0.783482713373377,0.9307868463400172,800.7363629341125,7.549168109893799
