,model,accuracy,balanced_accuracy,f1,f1_macro,f1_weighted,recall_0,recall_macro,recall_weighted,precision_0,precision_macro,precision_weighted,time_train,time_predict
0,linear_svc_tfidf_grid,0.8688062070181626,0.8850673999168761,0.9206653870761357,0.7709233249026299,0.8851244215170564,0.9063893016344725,0.8850673999168761,0.8688062070181626,0.47250193648334626,0.7290591874197554,0.924723110942938,73.92911100387573,0.043418169021606445
1,logisticregression_tfidf_grid,0.8709222359372245,0.8811246638328437,0.9221773336168403,0.7720390800315606,0.8865423328540495,0.8945022288261516,0.8811246638328437,0.8709222359372245,0.4766429136975455,0.7302679178288091,0.9236955571988876,169.32191395759583,0.04465007781982422
2,multinomialnb_tfidf_grid,0.8631634632339975,0.8780087071975893,0.9170762983543492,0.7629736330481424,0.8805003527535462,0.8974739970282318,0.8780087071975893,0.8631634632339975,0.4607170099160946,0.7224456609213501,0.9220535635130852,47.865123987197876,0.04546499252319336
